GO.ID	Actual	Total	Expected	p_val	p.adj	Term	Gene_Names	Haploblock
GO:0010026	5	35	0.845091519127647	0.00129920921920079	0.0191802038152097	trichome differentiation	Ha412HOChr11g0493171,Ha412HOChr11g0493181,Ha412HOChr11g0493201,Ha412HOChr11g0493221,Ha412HOChr11g0499081	PETPET_11_01
GO:0010053	6	52	1.25556454270393	0.0013638111016889	0.0191802038152097	root epidermal cell differentiation	Ha412HOChr11g0485451,Ha412HOChr11g0489141,Ha412HOChr11g0493171,Ha412HOChr11g0493181,Ha412HOChr11g0493201,Ha412HOChr11g0493221	PETPET_11_01
GO:0010218	7	93	2.24552889368203	0.00648995597732445	0.0472144297350354	response to far red light	Ha412HOChr11g0492461,Ha412HOChr11g0492471,Ha412HOChr11g0492491,Ha412HOChr11g0492501,Ha412HOChr11g0492521,Ha412HOChr11g0492551,Ha412HOChr11g0492571	PETPET_11_01
GO:0010222	5	21	0.507054911476588	0.0001069504298166	0.00282932500696642	stem vascular tissue pattern formation	Ha412HOChr11g0492111,Ha412HOChr11g0492121,Ha412HOChr11g0492191,Ha412HOChr11g0492201,Ha412HOChr11g0492251	PETPET_11_01
GO:0010345	5	47	1.13483718282856	0.00486943628690804	0.0382974583646011	suberin biosynthetic process	Ha412HOChr11g0492111,Ha412HOChr11g0492121,Ha412HOChr11g0492191,Ha412HOChr11g0492201,Ha412HOChr11g0492251	PETPET_11_01
GO:0010411	8	73	1.76261945418052	0.000320943476593235	0.00667103940633081	xyloglucan metabolic process	Ha412HOChr11g0481861,Ha412HOChr11g0492461,Ha412HOChr11g0492471,Ha412HOChr11g0492491,Ha412HOChr11g0492501,Ha412HOChr11g0492521,Ha412HOChr11g0492551,Ha412HOChr11g0492571	PETPET_11_01
GO:0010442	4	6	0.144872831850454	4.42970160669768e-06	0.000257808633509805	guard cell morphogenesis	Ha412HOChr11g0493171,Ha412HOChr11g0493181,Ha412HOChr11g0493201,Ha412HOChr11g0493221	PETPET_11_01
GO:0010588	5	39	0.94167340702795	0.00213255867513883	0.0221633776594786	cotyledon vascular tissue pattern formation	Ha412HOChr11g0492111,Ha412HOChr11g0492121,Ha412HOChr11g0492191,Ha412HOChr11g0492201,Ha412HOChr11g0492251	PETPET_11_01
GO:0015908	5	21	0.507054911476588	0.0001069504298166	0.00282932500696642	fatty acid transport	Ha412HOChr11g0492111,Ha412HOChr11g0492121,Ha412HOChr11g0492191,Ha412HOChr11g0492201,Ha412HOChr11g0492251	PETPET_11_01
GO:0022622	3	13	0.313891135675983	0.00312916150068546	0.0268339506400443	root system development	Ha412HOChr11g0484611,Ha412HOChr11g0499051,Ha412HOChr11g0499071	PETPET_11_01
GO:0030029	3	9	0.217309247775681	0.000986147256641437	0.0159427139823699	actin filament-based process	Ha412HOChr11g0494751,Ha412HOChr11g0494761,Ha412HOChr11g0495091	PETPET_11_01
GO:0030638	2	3	0.0724364159252269	0.00163937940368313	0.0207417133248605	polyketide metabolic process	Ha412HOChr11g0494381,Ha412HOChr11g0494391	PETPET_11_01
GO:0032259	7	95	2.29381983763219	0.0072729671679031	0.0492193824618559	methylation	Ha412HOChr11g0483551,Ha412HOChr11g0487711,Ha412HOChr11g0487731,Ha412HOChr11g0487741,Ha412HOChr11g0487761,Ha412HOChr11g0487771,Ha412HOChr11g0493801	PETPET_11_01
GO:0033384	3	11	0.265600191725832	0.00186993870472876	0.0209289293490796	geranyl diphosphate biosynthetic process	Ha412HOChr11g0494481,Ha412HOChr11g0494541,Ha412HOChr11g0494551	PETPET_11_01
GO:0034090	3	6	0.144872831850454	0.000247594426816158	0.00600416485029183	maintenance of meiotic sister chromatid cohesion	Ha412HOChr11g0492721,Ha412HOChr11g0492731,Ha412HOChr11g0492751	PETPET_11_01
GO:0042255	3	16	0.38632755160121	0.00581298048966083	0.043373777499777	ribosome assembly	Ha412HOChr11g0488431,Ha412HOChr11g0488441,Ha412HOChr11g0499171	PETPET_11_01
GO:0042546	8	96	2.31796530960726	0.00197462389578739	0.0212820575434863	cell wall biogenesis	Ha412HOChr11g0481861,Ha412HOChr11g0492461,Ha412HOChr11g0492471,Ha412HOChr11g0492491,Ha412HOChr11g0492501,Ha412HOChr11g0492521,Ha412HOChr11g0492551,Ha412HOChr11g0492571	PETPET_11_01
GO:0044774	2	4	0.0965818879003026	0.00322745110790911	0.0268339506400443	mitotic DNA integrity checkpoint	Ha412HOChr11g0481611,Ha412HOChr11g0496411	PETPET_11_01
GO:0045088	12	32	0.77265510320242	3.98464503228002e-12	3.86510568131162e-10	regulation of innate immune response	Ha412HOChr11g0487911,Ha412HOChr11g0488011,Ha412HOChr11g0488031,Ha412HOChr11g0488051,Ha412HOChr11g0488131,Ha412HOChr11g0488141,Ha412HOChr11g0488311,Ha412HOChr11g0488401,Ha412HOChr11g0488411,Ha412HOChr11g0488421,Ha412HOChr11g0488451,Ha412HOChr11g0488461	PETPET_11_01
GO:0045337	3	11	0.265600191725832	0.00186993870472876	0.0209289293490796	farnesyl diphosphate biosynthetic process	Ha412HOChr11g0494481,Ha412HOChr11g0494541,Ha412HOChr11g0494551	PETPET_11_01
GO:0046777	45	954	23.0347802642222	1.03985886018581e-05	0.000378248660392588	protein autophosphorylation	Ha412HOChr11g0482731,Ha412HOChr11g0484611,Ha412HOChr11g0487911,Ha412HOChr11g0487981,Ha412HOChr11g0487991,Ha412HOChr11g0488001,Ha412HOChr11g0488011,Ha412HOChr11g0488031,Ha412HOChr11g0488051,Ha412HOChr11g0488071,Ha412HOChr11g0488131,Ha412HOChr11g0488141,Ha412HOChr11g0488251,Ha412HOChr11g0488291,Ha412HOChr11g0488311,Ha412HOChr11g0488401,Ha412HOChr11g0488411,Ha412HOChr11g0488421,Ha412HOChr11g0488451,Ha412HOChr11g0488461,Ha412HOChr11g0488471,Ha412HOChr11g0488501,Ha412HOChr11g0488571,Ha412HOChr11g0488621,Ha412HOChr11g0489221,Ha412HOChr11g0489531,Ha412HOChr11g0490661,Ha412HOChr11g0493331,Ha412HOChr11g0495351,Ha412HOChr11g0496141,Ha412HOChr11g0496201,Ha412HOChr11g0496221,Ha412HOChr11g0496231,Ha412HOChr11g0496251,Ha412HOChr11g0496301,Ha412HOChr11g0496351,Ha412HOChr11g0496371,Ha412HOChr11g0497151,Ha412HOChr11g0497171,Ha412HOChr11g0499051,Ha412HOChr11g0499071,Ha412HOChr11g0499651,Ha412HOChr11g0499941,Ha412HOChr11g0500321,Ha412HOChr11g0500331	PETPET_11_01
GO:0048544	55	244	5.89149516191846	1.68511051205354e-37	4.9036715900758e-35	recognition of pollen	Ha412HOChr11g0480971,Ha412HOChr11g0484521,Ha412HOChr11g0489351,Ha412HOChr11g0489361,Ha412HOChr11g0490371,Ha412HOChr11g0490381,Ha412HOChr11g0490391,Ha412HOChr11g0490421,Ha412HOChr11g0490471,Ha412HOChr11g0490481,Ha412HOChr11g0490501,Ha412HOChr11g0490511,Ha412HOChr11g0490531,Ha412HOChr11g0490561,Ha412HOChr11g0490571,Ha412HOChr11g0490621,Ha412HOChr11g0490651,Ha412HOChr11g0490661,Ha412HOChr11g0490681,Ha412HOChr11g0490741,Ha412HOChr11g0490751,Ha412HOChr11g0490771,Ha412HOChr11g0490791,Ha412HOChr11g0490801,Ha412HOChr11g0490811,Ha412HOChr11g0490881,Ha412HOChr11g0490891,Ha412HOChr11g0490921,Ha412HOChr11g0490961,Ha412HOChr11g0491021,Ha412HOChr11g0491051,Ha412HOChr11g0491061,Ha412HOChr11g0491121,Ha412HOChr11g0491141,Ha412HOChr11g0491231,Ha412HOChr11g0491241,Ha412HOChr11g0491251,Ha412HOChr11g0491261,Ha412HOChr11g0491301,Ha412HOChr11g0491321,Ha412HOChr11g0491441,Ha412HOChr11g0491451,Ha412HOChr11g0491461,Ha412HOChr11g0493481,Ha412HOChr11g0493491,Ha412HOChr11g0493501,Ha412HOChr11g0493791,Ha412HOChr11g0494081,Ha412HOChr11g0494091,Ha412HOChr11g0494111,Ha412HOChr11g0494121,Ha412HOChr11g0494151,Ha412HOChr11g0494211,Ha412HOChr11g0494221,Ha412HOChr11g0494251	PETPET_11_01
GO:0052541	4	7	0.16901830382553	1.01422692420272e-05	0.000378248660392588	plant-type cell wall cellulose metabolic process	Ha412HOChr11g0493171,Ha412HOChr11g0493181,Ha412HOChr11g0493201,Ha412HOChr11g0493221	PETPET_11_01
GO:0071704	3	17	0.410473023576286	0.00693620356075649	0.0480579818138128	organic substance metabolic process	Ha412HOChr11g0484991,Ha412HOChr11g0485001,Ha412HOChr11g0485021	PETPET_11_01
GO:0080051	5	13	0.313891135675983	7.91211533756946e-06	0.000378248660392588	cutin transport	Ha412HOChr11g0492111,Ha412HOChr11g0492121,Ha412HOChr11g0492191,Ha412HOChr11g0492201,Ha412HOChr11g0492251	PETPET_11_01
GO:0090698	3	16	0.38632755160121	0.00581298048966083	0.043373777499777	post-embryonic plant morphogenesis	Ha412HOChr11g0494591,Ha412HOChr11g0494621,Ha412HOChr11g0494641	PETPET_11_01
GO:1902065	3	17	0.410473023576286	0.00693620356075649	0.0480579818138128	response to L-glutamate	Ha412HOChr11g0484611,Ha412HOChr11g0499051,Ha412HOChr11g0499071	PETPET_11_01
GO:1902184	2	4	0.0965818879003026	0.00322745110790911	0.0268339506400443	negative regulation of shoot apical meristem development	Ha412HOChr11g0487881,Ha412HOChr11g0487891	PETPET_11_01
GO:1990059	3	12	0.289745663700908	0.00244974370775781	0.0237625139652508	fruit valve development	Ha412HOChr11g0484991,Ha412HOChr11g0485001,Ha412HOChr11g0485021	PETPET_11_01
GO:0006950	6	127	0.985380905305413	0.000467126774693848	0.00572230298999964	response to stress	Ha412HOChr17g0812151,Ha412HOChr17g0814971,Ha412HOChr17g0814981,Ha412HOChr17g0814991,Ha412HOChr17g0815001,Ha412HOChr17g0815011	PETPET_17_01
GO:0010424	2	7	0.0543123333632905	0.00120882911003513	0.0118465252783443	DNA methylation on cytosine within a CG sequence	Ha412HOChr17g0814311,Ha412HOChr17g0814321	PETPET_17_01
GO:0031508	2	3	0.0232767142985531	0.000176247900633464	0.00273995410868204	pericentric heterochromatin assembly	Ha412HOChr17g0814311,Ha412HOChr17g0814321	PETPET_17_01
GO:0032776	2	13	0.100865761960397	0.00435507879638664	0.0324506644639797	DNA methylation on cytosine	Ha412HOChr17g0814311,Ha412HOChr17g0814321	PETPET_17_01
GO:0032784	4	10	0.0775890476618436	6.95220542590861e-07	3.40658065869522e-05	regulation of DNA-templated transcription, elongation	Ha412HOChr17g0810301,Ha412HOChr17g0810311,Ha412HOChr17g0810321,Ha412HOChr17g0810331	PETPET_17_01
GO:0034051	2	13	0.100865761960397	0.00435507879638664	0.0324506644639797	negative regulation of plant-type hypersensitive response	Ha412HOChr17g0810661,Ha412HOChr17g0814151	PETPET_17_01
GO:0048497	3	15	0.116383571492765	0.000191673230148973	0.00273995410868204	maintenance of floral organ identity	Ha412HOChr17g0810731,Ha412HOChr17g0815181,Ha412HOChr17g0815201	PETPET_17_01
GO:0048653	4	87	0.675024714658039	0.00463580920913995	0.0324506644639797	anther development	Ha412HOChr17g0811311,Ha412HOChr17g0813031,Ha412HOChr17g0813761,Ha412HOChr17g0814031	PETPET_17_01
GO:0070940	2	16	0.12414247625895	0.00659901769635045	0.0431135822828229	dephosphorylation of RNA polymerase II C-terminal domain	Ha412HOChr17g0814251,Ha412HOChr17g0814261	PETPET_17_01
GO:0071289	5	10	0.0775890476618436	6.35591930919952e-09	6.22880092301553e-07	cellular response to nickel ion	Ha412HOChr17g0814971,Ha412HOChr17g0814981,Ha412HOChr17g0814991,Ha412HOChr17g0815001,Ha412HOChr17g0815011	PETPET_17_01
GO:0090309	2	3	0.0232767142985531	0.000176247900633464	0.00273995410868204	positive regulation of methylation-dependent chromatin silencing	Ha412HOChr17g0814311,Ha412HOChr17g0814321	PETPET_17_01
GO:0098532	3	10	0.0775890476618436	5.20140973328263e-05	0.00169912717953899	histone H3-K27 trimethylation	Ha412HOChr17g0812011,Ha412HOChr17g0812021,Ha412HOChr17g0812031	PETPET_17_01
GO:1900369	2	7	0.0543123333632905	0.00120882911003513	0.0118465252783443	negative regulation of RNA interference	Ha412HOChr17g0814251,Ha412HOChr17g0814261	PETPET_17_01
GO:1903800	2	9	0.0698301428956592	0.00205129370122074	0.0182751620654211	positive regulation of production of miRNAs involved in gene silencing by miRNA	Ha412HOChr17g0814441,Ha412HOChr17g0814451	PETPET_17_01
GO:2000280	5	69	0.535364428866721	0.000195711007763003	0.00273995410868204	regulation of root development	Ha412HOChr17g0814971,Ha412HOChr17g0814981,Ha412HOChr17g0814991,Ha412HOChr17g0815001,Ha412HOChr17g0815011	PETPET_17_01
